,CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,year,cand_type
22,H0AL02145,"COLEMAN, JEFF",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,2.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,H
23,H0AL02152,"KING, TROY",O,2,REP,0.0,0.0,3028.21,0.0,3028.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,2.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,H
24,H2AL02182,"COLEMAN, JEFF",C,2,REP,362073.05,0.0,362073.05,0.0,0.0,0.0,62063.05,300000.0,0.0,0.0,0.0,0.0,0.0,AL,2.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,H
25,H8AL02171,"MOORE, FELIX BARRY",I,2,REP,896776.46,15862.17,430418.03,0.0,1439.05,467797.48,0.0,0.0,0.0,11500.0,0.0,0.0,529421.35,AL,2.0,,,,,,343389.25,0.0,12/31/2022,2500.62,0.0,2022,H
26,H2AL02190,"SMITH, JONATHAN",C,3,LIB,12431.14,0.0,11139.71,0.0,0.0,349.12,0.0,0.0,0.0,0.0,0.0,0.0,10772.25,AL,2.0,,,,,,400.0,0.0,09/30/2022,0.0,0.0,2022,H
27,H2AL03131,"VEASEY, KAREN LIN MRS",C,1,DEM,9968.0,0.0,13237.7,0.0,3700.0,3545.05,0.0,0.0,0.0,0.0,0.0,0.0,4413.0,AL,3.0,,,,,,0.0,5555.0,11/28/2022,0.0,0.0,2022,H
28,H8AL03062,"WINFREY, ADIA",C,1,DEM,0.0,0.0,23.0,0.0,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
29,H2AL03032,"ROGERS, MICHAEL",I,2,REP,2926512.01,36800.0,2084325.9,130015.0,502233.7,1027335.01,0.0,0.0,0.0,0.0,0.0,0.0,1539940.99,AL,3.0,,,,,,1282040.44,24869.29,12/31/2022,20608.0,1000.0,2022,H
30,H2AL03123,"JOINER, MICHAEL T",C,2,REP,500.0,0.0,538.99,0.0,0.0,-38.99,0.0,0.0,0.0,0.0,0.0,0.0,500.0,AL,3.0,,,,,,0.0,0.0,05/04/2022,0.0,0.0,2022,H
31,H2AL03107,"BELL, DOUGLAS A.",C,3,IND,7680.83,0.0,7595.58,0.0,0.0,85.25,4575.96,0.0,0.0,0.0,0.0,299.93,3104.87,AL,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
32,H8AL04086,"NEIGHBORS, RICKY",C,1,DEM,22648.3,0.0,23619.51,0.0,1034.1,-2082.65,0.0,0.0,0.0,0.0,0.0,1800.0,22498.3,AL,4.0,,,,,,0.0,150.0,11/28/2022,0.0,0.0,2022,H
33,H6AL04098,"ADERHOLT, ROBERT B. REP.",I,2,REP,1540807.2,5263.5,1028366.36,475.0,647004.39,1159445.23,0.0,0.0,0.0,0.0,0.0,0.0,845700.98,AL,4.0,,,,,,684683.5,0.0,12/31/2022,2308.14,1000.0,2022,H
34,H2AL04105,"COCHRAN, JOHN",C,3,LIB,6719.28,0.0,6330.7,0.0,0.0,388.58,100.0,0.0,0.0,0.0,0.0,0.0,6619.28,AL,4.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
35,H2AL05177,"WARNER-STANTON, KATHY L",O,1,DEM,85150.0,0.0,84706.25,0.0,-248.72,195.03,0.0,80000.0,0.0,0.0,0.0,80000.0,5150.0,AL,5.0,,,,,,0.0,0.0,11/28/2022,0.0,0.0,2022,H
36,H0AL05163,"BROOKS, MO",I,2,REP,3615102.95,0.0,4750635.47,0.0,1137501.18,1968.66,0.0,0.0,0.0,0.0,0.0,0.0,3392131.66,AL,5.0,,,,,,93500.0,0.0,12/31/2022,329546.0,5500.0,2022,H
37,H0AL05205,"LEWIS, CHRIS",C,2,REP,100.0,0.0,373.3,0.0,1009.55,736.25,0.0,0.0,0.0,0.0,0.0,62051.49,100.0,AL,5.0,,,,,,0.0,0.0,03/31/2022,0.0,0.0,2022,H
38,H2AL05102,"STRONG, DALE WHITNEY",C,2,REP,1994353.59,0.0,1975308.27,0.0,0.0,19045.32,0.0,240000.0,0.0,0.0,0.0,240000.0,1393769.91,AL,5.0,,,,,,360000.0,0.0,12/31/2022,20400.0,0.0,2022,H
39,H2AL05110,"BLALOCK, KEVIN ANDREW",C,2,REP,51494.96,0.0,49212.24,0.0,0.0,2239.22,10237.14,0.0,0.0,0.0,0.0,0.0,40757.82,AL,5.0,,,,,,500.0,0.0,05/24/2022,0.0,0.0,2022,H
40,H2AL05128,"WARDYNSKI, CASEY",O,2,REP,777338.34,0.0,777338.34,0.0,0.0,0.0,1600.0,153000.0,0.0,0.0,0.0,153000.0,595228.34,AL,5.0,,,,,,14500.0,0.0,08/02/2022,11905.0,0.0,2022,H
41,H2AL05136,"WRIGHT, HARRISON GAGE WOODARD",O,2,REP,811.0,0.0,0.0,0.0,485.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,AL,5.0,,,,,,25.0,100.0,07/21/2022,0.0,0.0,2022,H
42,H2AL05169,"ROBERTS, JOHN",O,2,REP,167173.32,0.0,167173.32,0.0,0.0,0.0,2468.94,45000.0,0.0,6933.64,0.0,0.0,119704.38,AL,5.0,,,,,,0.0,0.0,08/31/2022,27400.0,0.0,2022,H
43,H2AL05219,"SANFORD, PAUL",O,2,REP,70308.97,0.0,70417.97,0.0,0.0,0.0,208.75,11250.0,0.0,0.0,0.0,10000.0,58650.22,AL,5.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
44,H2AL05144,"THOMPSON, CHARLES",O,3,AL,35028.56,0.0,34895.13,0.0,0.0,133.43,0.0,24897.02,0.0,1804.86,0.0,23092.16,10131.54,AL,5.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,H
45,H4AL06098,"PALMER, GARY",I,2,REP,1278902.76,175769.1,1203524.76,0.0,370687.86,446065.86,0.0,0.0,0.0,0.0,0.0,0.0,686961.84,AL,6.0,,,,,,410795.0,100.0,12/31/2022,66900.0,0.0,2022,H
46,H0AL07086,"SEWELL, TERRI A.",I,1,DEM,2359060.83,0.0,1706609.01,0.0,2243480.25,2895932.07,0.0,0.0,0.0,0.0,0.0,0.0,666127.08,AL,7.0,,,,,,1679747.82,0.0,12/31/2022,7387.0,1500.0,2022,H
47,H6AL07166,"WALTERS, EDDISON T",O,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10164.85,0.0,AL,7.0,,,,,,0.0,0.0,03/31/2021,0.0,0.0,2021,H
48,H2AL07173,"NICHOLS, BEATRICE JACKSON",C,2,REP,47728.98,0.0,47821.88,0.0,0.0,75.13,0.0,0.0,0.0,0.0,0.0,0.0,46285.71,AL,7.0,,,,,,0.0,1000.0,12/31/2022,0.14,0.0,2022,H
49,H0AR01109,"CAUSEY, CHAD",O,1,DEM,15000.0,0.0,15181.59,0.0,181.59,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,AR,1.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,H
50,H2AR01113,"HODGES, MONTE",C,1,DEM,66983.81,0.0,64068.32,0.0,0.0,3358.65,0.0,25000.0,0.0,0.0,0.0,25000.0,41983.81,AR,1.0,,,,,,0.0,0.0,11/28/2022,0.0,0.0,2022,H
51,H0AR01083,"CRAWFORD, ERIC ALAN RICK",I,2,REP,1087410.34,0.0,647616.25,0.0,182708.24,622502.33,0.0,0.0,0.0,0.0,0.0,0.0,483520.34,AR,1.0,,,,,,599400.0,3600.0,12/31/2022,0.0,0.0,2022,H
52,H0AR01125,"SMITH, PRINCELLA D",O,2,REP,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,1.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
53,H2AR01105,"SMITH, BRANDT",C,2,REP,30450.0,0.0,30450.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,28700.0,AR,1.0,,,,,,750.0,0.0,06/30/2022,0.0,0.0,2022,H
54,H2AR01121,"SHACKELFORD, JODY",C,2,REP,24483.04,0.0,21377.52,0.0,0.0,3105.52,0.0,24333.04,0.0,0.0,0.0,24333.04,150.0,AR,1.0,,,,,,0.0,0.0,05/04/2022,0.0,0.0,2022,H
55,H0AR02206,"ELLIOTT, JOYCE ANN SENATOR",C,1,DEM,122114.7,0.0,129574.4,0.0,3729.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,2.0,,,,,,0.0,0.0,03/31/2021,138.0,0.0,2021,H
56,H2AR02087,"CARTWRIGHT, NICHOLAS",C,1,DEM,20244.0,0.0,19989.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,20244.0,AR,2.0,,,,,,0.0,0.0,03/21/2022,0.0,0.0,2022,H
57,H8AR02142,"COMBS, GWENDOLYNN MILLEN MRS.",C,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,2.0,,,,,,0.0,0.0,02/01/2021,0.0,0.0,2021,H
58,H2AR02103,"REYNOLDS, CONRAD E",C,2,REP,127592.04,0.0,150763.96,0.0,0.0,2134.97,0.0,12335.56,0.0,0.0,0.0,21442.67,114040.98,AR,2.0,,,,,,0.0,0.0,12/31/2022,8700.0,0.0,2022,H
59,H2AR02111,"POSTON, DAVID P",C,2,REP,1209.86,0.0,1309.86,0.0,100.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,565.0,AR,2.0,,,,,,0.0,0.0,04/21/2022,0.0,0.0,2022,H
60,H4AR02141,"HILL, JAMES FRENCH",I,2,REP,3396282.37,392627.74,2926696.72,85142.66,410779.36,880665.01,0.0,0.0,0.0,0.0,0.0,0.0,1581068.73,AR,2.0,,,,,,1279750.0,200.0,12/31/2022,10100.0,0.0,2022,H
61,H0AR03030,"WHITAKER, DAVID JEFFREY",O,1,DEM,0.0,0.0,0.0,0.0,3367.43,3367.43,0.0,0.0,0.0,0.0,0.0,18457.09,0.0,AR,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
62,H2AR03283,"HAYS, LAUREN",C,1,DEM,65741.89,0.0,65741.89,0.0,0.0,0.0,5000.0,23700.0,0.0,1124.84,0.0,22575.16,36766.89,AR,3.0,,,,,,0.0,275.0,12/31/2022,0.0,0.0,2022,H
63,H0AR03055,"WOMACK, STEVE",I,2,REP,1664168.78,16946.27,1083110.59,0.0,1363256.7,1944314.89,0.0,0.0,0.0,0.0,0.0,0.0,739783.77,AR,3.0,,,,,,887778.08,0.0,12/31/2022,1550.0,0.0,2022,H
64,H2AR03143,"HENDREN, JAMES PAUL",C,2,REP,-9.85,0.0,19.96,0.0,93.61,63.8,0.0,-9.85,0.0,0.0,0.0,450132.85,0.0,AR,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
65,H2AR03275,"KUMAR, NEIL",C,2,REP,110333.24,0.0,110333.24,0.0,0.0,0.0,0.0,30000.0,0.0,461.0,0.0,29539.0,80123.24,AR,3.0,,,,,,210.0,0.0,07/05/2022,125.0,0.0,2022,H
66,H0AR04087,"HANSON, WILLIAM MR.",C,1,DEM,0.0,0.0,929.98,0.0,-1915.51,-2845.49,0.0,0.0,0.0,0.0,0.0,70100.0,0.0,AR,4.0,,,,,,0.0,0.0,04/14/2021,0.0,0.0,2021,H
67,H8AR04130,"SHAMEL, HAYDEN CATHERINE",C,1,DEM,0.0,0.0,21.0,0.0,112.18,91.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,4.0,,,,,,0.0,0.0,01/13/2021,0.0,0.0,2021,H
68,H2AR04083,"COTTON, THOMAS",C,2,REP,4878968.62,1368642.23,3492022.96,300.0,6396952.99,7783898.65,0.0,0.0,0.0,0.0,0.0,73959.0,3356793.15,AR,4.0,,,,,,122000.0,0.0,12/31/2022,3000.0,0.0,2022,H
69,H4AR04048,"WESTERMAN, BRUCE",I,2,REP,1944291.45,81657.47,1445546.44,0.0,976806.01,1475551.02,0.0,0.0,0.0,0.0,0.0,0.0,909878.88,AR,4.0,,,,,,941300.0,0.0,12/31/2022,8650.0,3600.0,2022,H
70,H4AS00036,"AMATA, AUMUA",I,2,REP,57300.0,5000.0,57524.13,10000.0,518.03,293.9,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,AS,0.0,,,,,,29900.0,0.0,12/31/2022,0.0,0.0,2022,H
71,H0AZ01358,"PUTZOVA, EVA",C,1,DEM,234.98,0.0,21118.24,12000.0,20883.26,0.0,234.98,0.0,0.0,0.0,0.0,0.0,0.0,AZ,1.0,,,,,,0.0,0.0,11/28/2022,0.0,0.0,2022,H
72,H2AZ01404,"TORRES, GINGER SYKES",C,1,DEM,124921.97,1000.0,129544.06,0.0,0.0,-4622.09,0.0,0.0,0.0,0.0,0.0,0.0,117921.97,AZ,1.0,,,,,,6000.0,0.0,12/31/2022,3150.0,0.0,2022,H
73,H2AZ06221,"HODGE, JEVIN D",C,1,DEM,2565414.5,31771.58,2550588.79,0.0,0.0,14825.71,0.0,0.0,0.0,0.0,0.0,0.0,2145593.64,AZ,1.0,,,,,,369257.93,0.0,12/31/2022,22787.99,10000.0,2022,H
74,H2AZ06254,"WILLIAMSON, W (WALTER) JOHN",C,1,DEM,1150.0,0.0,289.73,0.0,0.0,860.27,100.0,0.0,0.0,0.0,0.0,0.0,1050.0,AZ,1.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
75,H2AZ06270,"METZENDORF, ADAM",C,1,DEM,308020.36,0.0,308020.36,0.0,0.0,0.0,77899.97,0.0,0.0,0.0,0.0,0.0,226920.39,AZ,1.0,,,,,,0.0,0.0,12/31/2022,7114.0,0.0,2022,H
76,H0AZ07082,"BARNETT, JOSH",C,2,REP,60275.85,0.0,62912.51,0.0,4561.11,1924.45,0.0,0.0,0.0,0.0,0.0,0.0,60275.85,AZ,1.0,,,,,,0.0,0.0,07/20/2022,0.0,0.0,2022,H
77,H2AZ01172,"RENZI, RICHARD G.",I,2,REP,0.0,0.0,1244.79,0.0,1244.79,0.0,0.0,0.0,0.0,0.0,0.0,456157.37,0.0,AZ,1.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
78,H2AZ01347,"MOORE FOR AZ, JOHN W",C,2,REP,181611.56,0.0,181611.56,0.0,0.0,0.0,0.0,133609.0,0.0,4158.16,0.0,140.9,47929.19,AZ,1.0,,,,,,0.0,0.0,09/30/2022,9000.0,0.0,2022,H
79,H2AZ01370,"YATES, ANDY",C,2,REP,114706.0,0.0,114706.0,0.0,0.0,0.0,212.0,100000.0,0.0,96158.16,0.0,0.0,14494.0,AZ,1.0,,,,,,0.0,0.0,12/15/2022,0.0,0.0,2022,H
80,H2AZ06247,"NORTON, ELIJAH",C,2,REP,5411314.27,0.0,5400811.57,0.0,0.0,10502.7,109097.32,4700000.0,0.0,0.0,0.0,4700000.0,600866.95,AZ,1.0,,,,,,0.0,0.0,12/31/2022,240855.0,0.0,2022,H
81,H4AZ01145,"KIEHNE, GARY",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,1.0,,,,,,0.0,0.0,08/11/2022,0.0,0.0,2022,H
82,H8AZ01237,"SHEDD, TIFFANY",C,2,REP,14147.49,1432.83,76584.62,0.0,63347.13,910.0,0.0,0.0,0.0,67000.0,0.0,228140.37,-48.13,AZ,1.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
83,H0AZ02281,"QUILTER, PETER",C,1,DEM,0.0,0.0,1816.0,1048.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.0,,,,,,0.0,0.0,12/31/2021,0.0,0.0,2021,H
84,H2AZ02329,"FRIESE, RANDALL S.",C,1,DEM,705957.71,0.0,705957.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693011.72,AZ,2.0,,,,,,12000.0,0.0,03/09/2022,290120.45,0.0,2022,H
85,H6AZ01199,"O'HALLERAN, TOM",I,1,DEM,4300864.23,70495.37,4322531.6,0.0,63147.21,41479.84,0.0,0.0,0.0,0.0,0.0,0.0,2716784.32,AZ,2.0,,,,,,1467832.77,24750.0,12/31/2022,39836.29,5900.0,2022,H
86,H8AZ02136,"HEINZ, MATTHEW GERALD",O,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,AZ,2.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
87,H0AZ02182,"MORGAN, JOSEPH DAVID",C,2,REP,0.0,0.0,321.0,0.0,556.91,241.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,H
88,H0AZ02190,"MARTIN, BRANDON RAY",C,2,REP,785.08,0.0,606.19,0.0,-178.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,AZ,2.0,,,,,,0.0,0.0,09/20/2021,0.0,0.0,2021,H
89,H0AZ02232,"STAUTZ, SHAY",C,2,REP,0.0,0.0,6589.23,0.0,6589.23,0.0,0.0,0.0,0.0,6189.23,0.0,0.0,0.0,AZ,2.0,,,,,,0.0,0.0,02/04/2022,0.0,0.0,2022,H
90,H2AZ01339,"BLACKMAN, WALTER JACK",C,2,REP,1163969.62,0.0,1151626.08,0.0,0.0,12343.54,0.0,0.0,0.0,0.0,0.0,0.0,1097085.63,AZ,2.0,,,,,,10750.0,0.0,09/30/2022,60150.0,0.0,2022,H
91,H2AZ01354,"CRANE, ELI",C,2,REP,3779765.67,337786.62,3713509.96,123845.41,0.0,66255.71,0.0,100000.0,0.0,100000.0,0.0,0.0,3071496.5,AZ,2.0,,,,,,259900.0,4600.0,12/31/2022,2032.79,0.0,2022,H
92,H2AZ01362,"WATKINS, RONALD",C,2,REP,262318.38,0.0,262318.38,0.0,0.0,0.0,0.0,95000.0,0.0,47500.0,0.0,0.0,167136.41,AZ,2.0,,,,,,0.0,0.0,09/30/2022,4902.0,0.0,2022,H
93,H2AZ02352,"LOWELL, DOUGLAS",O,2,REP,278696.15,0.0,278696.15,0.0,0.0,0.0,0.0,250000.0,0.0,86279.78,0.0,0.0,28389.76,AZ,2.0,,,,,,0.0,0.0,02/02/2022,0.0,0.0,2022,H
94,H2AZ02386,"MARTIN, BRANDON MR.",O,2,REP,161276.51,0.0,155658.71,0.0,0.0,5617.8,0.0,0.0,0.0,0.0,0.0,0.0,158476.51,AZ,2.0,,,,,,1000.0,0.0,12/31/2022,19898.15,0.0,2022,H
95,H2AZ02394,"FREE, LUCRETIA",O,2,REP,16697.49,0.0,16697.49,0.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,14061.09,11765.0,AZ,2.0,,,,,,1000.0,0.0,09/27/2022,0.0,0.0,2022,H
96,H2AZ02402,"DELUZIO, MARK",O,2,REP,1336959.93,0.0,1331651.61,0.0,0.0,5308.32,113492.35,1075000.0,0.0,0.0,0.0,1125000.0,129952.0,AZ,2.0,,,,,,0.0,0.0,12/31/2022,15800.0,0.0,2022,H
97,H2AZ02410,"KRYSTOFIAK, STEVEN",O,2,REP,529863.08,0.0,516674.0,0.0,0.0,13189.08,0.0,333200.0,0.0,0.0,0.0,333200.0,178680.0,AZ,2.0,,,,,,0.0,0.0,12/31/2022,176805.0,0.0,2022,H
98,H2AZ02428,"LIZER, MYRON",O,2,REP,735.52,0.0,735.52,0.0,0.0,0.0,735.52,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.0,,,,,,0.0,0.0,04/14/2022,0.0,0.0,2022,H
99,H2AZ08102,"MCSALLY, MARTHA",I,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,H
100,H8AZ02201,"MARTIN, BRANDON RAY",O,2,REP,785.08,0.0,606.19,0.0,-178.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,AZ,2.0,,,,,,0.0,0.0,09/20/2021,0.0,0.0,2021,H
101,H4AZ07043,"GALLEGO, RUBEN",I,1,DEM,2933465.25,15521.27,2273861.31,0.0,616971.05,1276574.99,0.0,0.0,0.0,0.0,0.0,0.0,2039449.38,AZ,3.0,,,,,,856325.0,0.0,12/31/2022,17083.79,0.0,2022,H
